#ID,２Ｄ演出,３Ｄ演出,,,,,共通演出,機能1,,,,,,,,,,,,,,,,,,,,,,,,
#,２D演出スクリプト,３D演出カットインスクリプト,３D演出プレイリスト,着弾エフェクト,着弾位置,チャージ演出プレイリスト,ムービー名,タイプ,ターゲット,自身除く,火,氷,風,光,闇,土,雷,水,無,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,パラメータ6,パラメータ7,パラメータ8,パラメータ9,パラメータ10,チェイン倍率,ヘイト上限,
61001281,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_DARK,ATK,0,0,,1,10000,
61001282,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_DARK,ATK,0,0,,1,10000,
61001283,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_DARK,ATK,0,0,,1,10000,
61001291,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_WIND,ATK,0,0,,1,10000,
61001292,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_WIND,ATK,0,0,,1,10000,
61001293,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_WIND,ATK,0,0,,1,10000,
61001301,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_LIGHT,ATK,0,0,,1,10000,
61001302,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_LIGHT,ATK,0,0,,1,10000,
61001303,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_LIGHT,ATK,0,0,,1,10000,
61001311,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_DARK,ATK,0,0,,1,10000,
61001312,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_DARK,ATK,0,0,,1,10000,
61001313,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_DARK,ATK,0,0,,1,10000,
61001321,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_LIGHT,ATK,0,0,,1,10000,
61001322,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_LIGHT,ATK,0,0,,1,10000,
61001323,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_LIGHT,ATK,0,0,,1,10000,
61001331,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_DARK,ATK,0,0,,1,10000,
61001332,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_DARK,ATK,0,0,,1,10000,
61001333,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_DARK,ATK,0,0,,1,10000,
61001341,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,LIGHT_DARK,ATK,0,0,,1,10000,
61001342,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,LIGHT_DARK,ATK,0,0,,1,10000,
61001343,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,LIGHT_DARK,ATK,0,0,,1,10000,
61001351,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_ICE,INT,0,0,,1,10000,
61001352,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_ICE,INT,0,0,,1,10000,
61001353,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_ICE,INT,0,0,,1,10000,
61001361,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_WIND,INT,0,0,,1,10000,
61001362,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_WIND,INT,0,0,,1,10000,
61001363,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_WIND,INT,0,0,,1,10000,
61001371,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_LIGHT,INT,0,0,,1,10000,
61001372,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_LIGHT,INT,0,0,,1,10000,
61001373,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_LIGHT,INT,0,0,,1,10000,
61001381,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_DARK,INT,0,0,,1,10000,
61001382,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_DARK,INT,0,0,,1,10000,
61001383,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_DARK,INT,0,0,,1,10000,
61001391,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_WIND,INT,0,0,,1,10000,
61001392,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_WIND,INT,0,0,,1,10000,
61001393,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_WIND,INT,0,0,,1,10000,
61001401,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_LIGHT,INT,0,0,,1,10000,
61001402,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_LIGHT,INT,0,0,,1,10000,
61001403,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_LIGHT,INT,0,0,,1,10000,
61001411,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_DARK,INT,0,0,,1,10000,
61001412,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_DARK,INT,0,0,,1,10000,
61001413,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_DARK,INT,0,0,,1,10000,
61001421,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_LIGHT,INT,0,0,,1,10000,
61001422,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_LIGHT,INT,0,0,,1,10000,
61001423,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_LIGHT,INT,0,0,,1,10000,
61001431,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_DARK,INT,0,0,,1,10000,
61001432,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_DARK,INT,0,0,,1,10000,
61001433,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_DARK,INT,0,0,,1,10000,
61001441,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,LIGHT_DARK,INT,0,0,,1,10000,
61001442,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,LIGHT_DARK,INT,0,0,,1,10000,
61001443,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,LIGHT_DARK,INT,0,0,,1,10000,
61001451,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_ICE,DEF,0,0,,1,10000,
61001452,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_ICE,DEF,0,0,,1,10000,
61001453,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_ICE,DEF,0,0,,1,10000,
61001461,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_WIND,DEF,0,0,,1,10000,
61001462,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_WIND,DEF,0,0,,1,10000,
61001463,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_WIND,DEF,0,0,,1,10000,
61001471,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_LIGHT,DEF,0,0,,1,10000,
61001472,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_LIGHT,DEF,0,0,,1,10000,
61001473,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_LIGHT,DEF,0,0,,1,10000,
61001481,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_DARK,DEF,0,0,,1,10000,
61001482,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_DARK,DEF,0,0,,1,10000,
61001483,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_DARK,DEF,0,0,,1,10000,
61001491,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_WIND,DEF,0,0,,1,10000,
61001492,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_WIND,DEF,0,0,,1,10000,
61001493,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_WIND,DEF,0,0,,1,10000,
61001501,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_LIGHT,DEF,0,0,,1,10000,
61001502,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_LIGHT,DEF,0,0,,1,10000,
61001503,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_LIGHT,DEF,0,0,,1,10000,
61001511,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_DARK,DEF,0,0,,1,10000,
61001512,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_DARK,DEF,0,0,,1,10000,
61001513,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_DARK,DEF,0,0,,1,10000,
61001521,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_LIGHT,DEF,0,0,,1,10000,
61001522,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_LIGHT,DEF,0,0,,1,10000,
61001523,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_LIGHT,DEF,0,0,,1,10000,
61001531,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_DARK,DEF,0,0,,1,10000,
61001532,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_DARK,DEF,0,0,,1,10000,
61001533,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_DARK,DEF,0,0,,1,10000,
61001541,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,LIGHT_DARK,DEF,0,0,,1,10000,
61001542,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,LIGHT_DARK,DEF,0,0,,1,10000,
61001543,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,LIGHT_DARK,DEF,0,0,,1,10000,
61001551,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_ICE,MDEF,0,0,,1,10000,
61001552,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_ICE,MDEF,0,0,,1,10000,
61001553,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_ICE,MDEF,0,0,,1,10000,
61001561,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_WIND,MDEF,0,0,,1,10000,
61001562,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_WIND,MDEF,0,0,,1,10000,
61001563,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_WIND,MDEF,0,0,,1,10000,
61001571,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_LIGHT,MDEF,0,0,,1,10000,
61001572,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_LIGHT,MDEF,0,0,,1,10000,
61001573,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_LIGHT,MDEF,0,0,,1,10000,
61001581,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_DARK,MDEF,0,0,,1,10000,
61001582,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_DARK,MDEF,0,0,,1,10000,
61001583,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_DARK,MDEF,0,0,,1,10000,
61001591,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_WIND,MDEF,0,0,,1,10000,
61001592,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_WIND,MDEF,0,0,,1,10000,
61001593,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_WIND,MDEF,0,0,,1,10000,
61001601,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_LIGHT,MDEF,0,0,,1,10000,
61001602,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_LIGHT,MDEF,0,0,,1,10000,
61001603,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_LIGHT,MDEF,0,0,,1,10000,
61001611,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_DARK,MDEF,0,0,,1,10000,
61001612,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_DARK,MDEF,0,0,,1,10000,
61001613,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_DARK,MDEF,0,0,,1,10000,
61001621,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_LIGHT,MDEF,0,0,,1,10000,
61001622,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_LIGHT,MDEF,0,0,,1,10000,
61001623,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_LIGHT,MDEF,0,0,,1,10000,
61001631,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_DARK,MDEF,0,0,,1,10000,
61001632,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_DARK,MDEF,0,0,,1,10000,
61001633,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_DARK,MDEF,0,0,,1,10000,
61001641,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,LIGHT_DARK,MDEF,0,0,,1,10000,
61001642,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,LIGHT_DARK,MDEF,0,0,,1,10000,
61001643,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,LIGHT_DARK,MDEF,0,0,,1,10000,
61001651,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_ICE,ATK,0,0,,1,10000,
61001652,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_ICE,ATK,0,0,,1,10000,
61001653,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_ICE,ATK,0,0,,1,10000,
61001661,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_WIND,ATK,0,0,,1,10000,
61001662,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_WIND,ATK,0,0,,1,10000,
61001663,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_WIND,ATK,0,0,,1,10000,
61001671,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_LIGHT,ATK,0,0,,1,10000,
61001672,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_LIGHT,ATK,0,0,,1,10000,
61001673,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_LIGHT,ATK,0,0,,1,10000,
61001681,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_DARK,ATK,0,0,,1,10000,
61001682,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_DARK,ATK,0,0,,1,10000,
61001683,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_DARK,ATK,0,0,,1,10000,
61001691,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_WIND,ATK,0,0,,1,10000,
61001692,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_WIND,ATK,0,0,,1,10000,
61001693,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_WIND,ATK,0,0,,1,10000,
61001701,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_LIGHT,ATK,0,0,,1,10000,
61001702,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_LIGHT,ATK,0,0,,1,10000,
61001703,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_LIGHT,ATK,0,0,,1,10000,
61001711,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_DARK,ATK,0,0,,1,10000,
61001712,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_DARK,ATK,0,0,,1,10000,
61001713,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_DARK,ATK,0,0,,1,10000,
61001721,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_LIGHT,ATK,0,0,,1,10000,
61001722,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_LIGHT,ATK,0,0,,1,10000,
61001723,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_LIGHT,ATK,0,0,,1,10000,
61001731,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_DARK,ATK,0,0,,1,10000,
61001732,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_DARK,ATK,0,0,,1,10000,
61001733,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_DARK,ATK,0,0,,1,10000,
61001741,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,LIGHT_DARK,ATK,0,0,,1,10000,
61001742,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,LIGHT_DARK,ATK,0,0,,1,10000,
61001743,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,LIGHT_DARK,ATK,0,0,,1,10000,
61001751,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_ICE,INT,0,0,,1,10000,
61001752,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_ICE,INT,0,0,,1,10000,
61001753,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_ICE,INT,0,0,,1,10000,
61001761,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_WIND,INT,0,0,,1,10000,
61001762,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_WIND,INT,0,0,,1,10000,
61001763,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_WIND,INT,0,0,,1,10000,
61001771,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_LIGHT,INT,0,0,,1,10000,
61001772,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_LIGHT,INT,0,0,,1,10000,
61001773,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_LIGHT,INT,0,0,,1,10000,
61001781,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_DARK,INT,0,0,,1,10000,
61001782,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_DARK,INT,0,0,,1,10000,
61001783,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_DARK,INT,0,0,,1,10000,
61001791,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_WIND,INT,0,0,,1,10000,
61001792,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_WIND,INT,0,0,,1,10000,
61001793,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_WIND,INT,0,0,,1,10000,
61001801,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_LIGHT,INT,0,0,,1,10000,
61001802,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_LIGHT,INT,0,0,,1,10000,
61001803,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_LIGHT,INT,0,0,,1,10000,
61001811,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_DARK,INT,0,0,,1,10000,
61001812,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_DARK,INT,0,0,,1,10000,
61001813,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_DARK,INT,0,0,,1,10000,
61001821,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_LIGHT,INT,0,0,,1,10000,
61001822,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_LIGHT,INT,0,0,,1,10000,
61001823,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_LIGHT,INT,0,0,,1,10000,
61001831,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_DARK,INT,0,0,,1,10000,
61001832,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_DARK,INT,0,0,,1,10000,
61001833,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_DARK,INT,0,0,,1,10000,
61001841,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,LIGHT_DARK,INT,0,0,,1,10000,
61001842,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,LIGHT_DARK,INT,0,0,,1,10000,
61001843,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,LIGHT_DARK,INT,0,0,,1,10000,
61001851,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_ICE,DEF,0,0,,1,10000,
61001852,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_ICE,DEF,0,0,,1,10000,
61001853,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_ICE,DEF,0,0,,1,10000,
