#ID,メイン名,サブ名,説明,スキル効果値表示パラメータ番号,スキル効果値表示機能番号,スキル効果値表示タイプ,ボイス番号,分類,種類,属性,ジョブタイプ,物理or魔法,コスト,優先度,,スキルランク,ヘイト倍率,ターゲット,発動タイミング,維持ターン,条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,属性デッキコンボ,機能,,,,,,,,
#,（P9/E12文字）,（１４文字）,,,,,,,,,,,,PvE,PvP,,,,,,,,,,,,一枚ごとの倍率上昇,発動条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,優先度,機能ID,
60001713,[冰/暗]物攻弱化 Lv3,ice/dark weaken,冰/暗属性的物理伤害降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001713,
60001721,[风/光]物攻弱化 Lv1,wind/light weaken,风/光属性的物理伤害降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001721,
60001722,[风/光]物攻弱化 Lv2,wind/light weaken,风/光属性的物理伤害降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001722,
60001723,[风/光]物攻弱化 Lv3,wind/light weaken,风/光属性的物理伤害降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001723,
60001731,[风/暗]物攻弱化 Lv1,wind/dark weaken,风/暗属性的物理伤害降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001731,
60001732,[风/暗]物攻弱化 Lv2,wind/dark weaken,风/暗属性的物理伤害降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001732,
60001733,[风/暗]物攻弱化 Lv3,wind/dark weaken,风/暗属性的物理伤害降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001733,
60001741,[光/暗]物攻弱化 Lv1,light/dark weaken,光/暗属性的物理伤害降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001741,
60001742,[光/暗]物攻弱化 Lv2,light/dark weaken,光/暗属性的物理伤害降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001742,
60001743,[光/暗]物攻弱化 Lv3,light/dark weaken,光/暗属性的物理伤害降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001743,
60001751,[火/冰]魔攻弱化 Lv1,fire/ice weaken,火/冰属性的魔法伤害降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001751,
60001752,[火/冰]魔攻弱化 Lv2,fire/ice weaken,火/冰属性的魔法伤害降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001752,
60001753,[火/冰]魔攻弱化 Lv3,fire/ice weaken,火/冰属性的魔法伤害降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001753,
60001761,[火/风]魔攻弱化 Lv1,fire/wind weaken,火/风属性的魔法伤害降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001761,
60001762,[火/风]魔攻弱化 Lv2,fire/wind weaken,火/风属性的魔法伤害降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001762,
60001763,[火/风]魔攻弱化 Lv3,fire/wind weaken,火/风属性的魔法伤害降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001763,
60001771,[火/光]魔攻弱化 Lv1,fire/light weaken,火/光属性的魔法伤害降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001771,
60001772,[火/光]魔攻弱化 Lv2,fire/light weaken,火/光属性的魔法伤害降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001772,
60001773,[火/光]魔攻弱化 Lv3,fire/light weaken,火/光属性的魔法伤害降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001773,
60001781,[火/暗]魔攻弱化 Lv1,fire/dark weaken,火/暗属性的魔法伤害降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001781,
60001782,[火/暗]魔攻弱化 Lv2,fire/dark weaken,火/暗属性的魔法伤害降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001782,
60001783,[火/暗]魔攻弱化 Lv3,fire/dark weaken,火/暗属性的魔法伤害降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001783,
60001791,[冰/风]魔攻弱化 Lv1,ice/wind weaken,冰/风属性的魔法伤害降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001791,
60001792,[冰/风]魔攻弱化 Lv2,ice/wind weaken,冰/风属性的魔法伤害降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001792,
60001793,[冰/风]魔攻弱化 Lv3,ice/wind weaken,冰/风属性的魔法伤害降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001793,
60001801,[冰/光]魔攻弱化 Lv1,ice/light weaken,冰/光属性的魔法伤害降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001801,
60001802,[冰/光]魔攻弱化 Lv2,ice/light weaken,冰/光属性的魔法伤害降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001802,
60001803,[冰/光]魔攻弱化 Lv3,ice/light weaken,冰/光属性的魔法伤害降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001803,
60001811,[冰/暗]魔攻弱化 Lv1,ice/dark weaken,冰/暗属性的魔法伤害降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001811,
60001812,[冰/暗]魔攻弱化 Lv2,ice/dark weaken,冰/暗属性的魔法伤害降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001812,
60001813,[冰/暗]魔攻弱化 Lv3,ice/dark weaken,冰/暗属性的魔法伤害降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001813,
60001821,[风/光]魔攻弱化 Lv1,wind/light weaken,风/光属性的魔法伤害降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001821,
60001822,[风/光]魔攻弱化 Lv2,wind/light weaken,风/光属性的魔法伤害降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001822,
60001823,[风/光]魔攻弱化 Lv3,wind/light weaken,风/光属性的魔法伤害降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001823,
60001831,[风/暗]魔攻弱化 Lv1,wind/dark weaken,风/暗属性的魔法伤害降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001831,
60001832,[风/暗]魔攻弱化 Lv2,wind/dark weaken,风/暗属性的魔法伤害降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001832,
60001833,[风/暗]魔攻弱化 Lv3,wind/dark weaken,风/暗属性的魔法伤害降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001833,
60001841,[光/暗]魔攻弱化 Lv1,light/dark weaken,光/暗属性的魔法伤害降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001841,
60001842,[光/暗]魔攻弱化 Lv2,light/dark weaken,光/暗属性的魔法伤害降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001842,
60001843,[光/暗]魔攻弱化 Lv3,light/dark weaken,光/暗属性的魔法伤害降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001843,
60001851,[火/冰]物防弱化 Lv1,fire/ice decay,火/冰属性的物理防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001851,
60001852,[火/冰]物防弱化 Lv2,fire/ice decay,火/冰属性的物理防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001852,
60001853,[火/冰]物防弱化 Lv3,fire/ice decay,火/冰属性的物理防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001853,
60001861,[火/风]物防弱化 Lv1,fire/wind decay,火/风属性的物理防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001861,
60001862,[火/风]物防弱化 Lv2,fire/wind decay,火/风属性的物理防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001862,
60001863,[火/风]物防弱化 Lv3,fire/wind decay,火/风属性的物理防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001863,
60001871,[火/光]物防弱化 Lv1,fire/light decay,火/光属性的物理防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001871,
60001872,[火/光]物防弱化 Lv2,fire/light decay,火/光属性的物理防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001872,
60001873,[火/光]物防弱化 Lv3,fire/light decay,火/光属性的物理防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001873,
60001881,[火/暗]物防弱化 Lv1,fire/dark decay,火/暗属性的物理防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001881,
60001882,[火/暗]物防弱化 Lv2,fire/dark decay,火/暗属性的物理防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001882,
60001883,[火/暗]物防弱化 Lv3,fire/dark decay,火/暗属性的物理防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001883,
60001891,[冰/风]物防弱化 Lv1,ice/wind decay,冰/风属性的物理防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001891,
60001892,[冰/风]物防弱化 Lv2,ice/wind decay,冰/风属性的物理防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001892,
60001893,[冰/风]物防弱化 Lv3,ice/wind decay,冰/风属性的物理防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001893,
60001901,[冰/光]物防弱化 Lv1,ice/light decay,冰/光属性的物理防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001901,
60001902,[冰/光]物防弱化 Lv2,ice/light decay,冰/光属性的物理防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001902,
60001903,[冰/光]物防弱化 Lv3,ice/light decay,冰/光属性的物理防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001903,
60001911,[冰/暗]物防弱化 Lv1,ice/dark decay,冰/暗属性的物理防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001911,
60001912,[冰/暗]物防弱化 Lv2,ice/dark decay,冰/暗属性的物理防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001912,
60001913,[冰/暗]物防弱化 Lv3,ice/dark decay,冰/暗属性的物理防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001913,
60001921,[风/光]物防弱化 Lv1,wind/light decay,风/光属性的物理防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001921,
60001922,[风/光]物防弱化 Lv2,wind/light decay,风/光属性的物理防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001922,
60001923,[风/光]物防弱化 Lv3,wind/light decay,风/光属性的物理防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001923,
60001931,[风/暗]物防弱化 Lv1,wind/dark decay,风/暗属性的物理防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001931,
60001932,[风/暗]物防弱化 Lv2,wind/dark decay,风/暗属性的物理防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001932,
60001933,[风/暗]物防弱化 Lv3,wind/dark decay,风/暗属性的物理防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001933,
60001941,[光/暗]物防弱化 Lv1,light/dark decay,光/暗属性的物理防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001941,
60001942,[光/暗]物防弱化 Lv2,light/dark decay,光/暗属性的物理防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001942,
60001943,[光/暗]物防弱化 Lv3,light/dark decay,光/暗属性的物理防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001943,
60001951,[火/冰]魔防弱化 Lv1,fire/ice decay,火/冰属性的魔法防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001951,
60001952,[火/冰]魔防弱化 Lv2,fire/ice decay,火/冰属性的魔法防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001952,
60001953,[火/冰]魔防弱化 Lv3,fire/ice decay,火/冰属性的魔法防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001953,
60001961,[火/风]魔防弱化 Lv1,fire/wind decay,火/风属性的魔法防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001961,
60001962,[火/风]魔防弱化 Lv2,fire/wind decay,火/风属性的魔法防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001962,
60001963,[火/风]魔防弱化 Lv3,fire/wind decay,火/风属性的魔法防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001963,
60001971,[火/光]魔防弱化 Lv1,fire/light decay,火/光属性的魔法防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001971,
60001972,[火/光]魔防弱化 Lv2,fire/light decay,火/光属性的魔法防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001972,
60001973,[火/光]魔防弱化 Lv3,fire/light decay,火/光属性的魔法防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001973,
60001981,[火/暗]魔防弱化 Lv1,fire/dark decay,火/暗属性的魔法防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001981,
60001982,[火/暗]魔防弱化 Lv2,fire/dark decay,火/暗属性的魔法防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001982,
60001983,[火/暗]魔防弱化 Lv3,fire/dark decay,火/暗属性的魔法防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001983,
60001991,[冰/风]魔防弱化 Lv1,ice/wind decay,冰/风属性的魔法防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001991,
60001992,[冰/风]魔防弱化 Lv2,ice/wind decay,冰/风属性的魔法防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001992,
60001993,[冰/风]魔防弱化 Lv3,ice/wind decay,冰/风属性的魔法防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001993,
60002001,[冰/光]魔防弱化 Lv1,ice/light decay,冰/光属性的魔法防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002001,
60002002,[冰/光]魔防弱化 Lv2,ice/light decay,冰/光属性的魔法防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002002,
60002003,[冰/光]魔防弱化 Lv3,ice/light decay,冰/光属性的魔法防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002003,
60002011,[冰/暗]魔防弱化 Lv1,ice/dark decay,冰/暗属性的魔法防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002011,
60002012,[冰/暗]魔防弱化 Lv2,ice/dark decay,冰/暗属性的魔法防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002012,
60002013,[冰/暗]魔防弱化 Lv3,ice/dark decay,冰/暗属性的魔法防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002013,
60002021,[风/光]魔防弱化 Lv1,wind/light decay,风/光属性的魔法防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002021,
60002022,[风/光]魔防弱化 Lv2,wind/light decay,风/光属性的魔法防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002022,
60002023,[风/光]魔防弱化 Lv3,wind/light decay,风/光属性的魔法防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002023,
60002031,[风/暗]魔防弱化 Lv1,wind/dark decay,风/暗属性的魔法防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002031,
60002032,[风/暗]魔防弱化 Lv2,wind/dark decay,风/暗属性的魔法防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002032,
60002033,[风/暗]魔防弱化 Lv3,wind/dark decay,风/暗属性的魔法防御降低效果提升3%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002033,
60002041,[光/暗]魔防弱化 Lv1,light/dark decay,光/暗属性的魔法防御降低效果提升1%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002041,
60002042,[光/暗]魔防弱化 Lv2,light/dark decay,光/暗属性的魔法防御降低效果提升1.5%,1,1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002042,
