#ID,메인명,서브명,설명,스킬 효과값 표시 파라미터 번호,스킬 효과값 표시 기능 번호,스킬 효과값 표시시 걸리는 숫자,스킬 효과값 표시 타입,음성 번호,분류,종류,속성,직업 타입,물리or마법,코스트,우선도,,스킬 랭크,헤이트 배율,타겟,발동 타이밍,지속 턴,조건,파라미터1,파라미터2,파라미터3,파라미터4,파라미터5,속성 덱 콤보,기능,,,,,,,,
#,(P9/E12글자),(14글자),,,,,,,,,,,,,PvE,PvP,,,,,,,,,,,,1장별 배율 상승,발동 조건,파라미터1,파라미터2,파라미터3,파라미터4,파라미터5,우선도,기능ID,
60001732,[바람/어둠]물공약체 Lv2,윈드/다크 위큰,바람/어둠의 물리 대미지 하락 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001732,
60001733,[바람/어둠]물공약체 Lv3,윈드/다크 위큰,바람/어둠의 물리 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001733,
60001741,[빛/어둠]물공약체 Lv1,라이트/다크 위큰,빛/어둠의 물리 대미지 하락 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001741,
60001742,[빛/어둠]물공약체 Lv2,라이트/다크 위큰,빛/어둠의 물리 대미지 하락 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001742,
60001743,[빛/어둠]물공약체 Lv3,라이트/다크 위큰,빛/어둠의 물리 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001743,
60001751,[불/얼음]마공약체 Lv1,파이어/아이스 위큰,불/얼음의 마법 대미지 하락 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001751,
60001752,[불/얼음]마공약체 Lv2,파이어/아이스 위큰,불/얼음의 마법 대미지 하락 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001752,
60001753,[불/얼음]마공약체 Lv3,파이어/아이스 위큰,불/얼음의 마법 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001753,
60001761,[불/바람]마공약체 Lv1,파이어/윈드 위큰,불/바람의 마법 대미지 하락 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001761,
60001762,[불/바람]마공약체 Lv2,파이어/윈드 위큰,불/바람의 마법 대미지 하락 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001762,
60001763,[불/바람]마공약체 Lv3,파이어/윈드 위큰,불/바람의 마법 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001763,
60001771,[불/빛]마공약체 Lv1,파이어/라이트 위큰,불/빛의 마법 대미지 하락 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001771,
60001772,[불/빛]마공약체 Lv2,파이어/라이트 위큰,불/빛의 마법 대미지 하락 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001772,
60001773,[불/빛]마공약체 Lv3,파이어/라이트 위큰,불/빛의 마법 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001773,
60001781,[불/어둠]마공약체 Lv1,파이어/다크 위큰,불/어둠의 마법 대미지 하락 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001781,
60001782,[불/어둠]마공약체 Lv2,파이어/다크 위큰,불/어둠의 마법 대미지 하락 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001782,
60001783,[불/어둠]마공약체 Lv3,파이어/다크 위큰,불/어둠의 마법 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001783,
60001791,[얼음/바람]마공약체 Lv1,아이스/윈드 위큰,얼음/바람의 마법 대미지 하락 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001791,
60001792,[얼음/바람]마공약체 Lv2,아이스/윈드 위큰,얼음/바람의 마법 대미지 하락 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001792,
60001793,[얼음/바람]마공약체 Lv3,아이스/윈드 위큰,얼음/바람의 마법 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001793,
60001801,[얼음/빛]마공약체 Lv1,아이스/라이트 위큰,얼음/빛의 마법 대미지 하락 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001801,
60001802,[얼음/빛]마공약체 Lv2,아이스/라이트 위큰,얼음/빛의 마법 대미지 하락 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001802,
60001803,[얼음/빛]마공약체 Lv3,아이스/라이트 위큰,얼음/빛의 마법 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001803,
60001811,[얼음/어둠]마공약체 Lv1,아이스/다크 위큰,얼음/어둠의 마법 대미지 하락 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001811,
60001812,[얼음/어둠]마공약체 Lv2,아이스/다크 위큰,얼음/어둠의 마법 대미지 하락 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001812,
60001813,[얼음/어둠]마공약체 Lv3,아이스/다크 위큰,얼음/어둠의 마법 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001813,
60001821,[바람/빛]마공약체 Lv1,윈드/라이트 위큰,바람/빛의 마법 대미지 하락 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001821,
60001822,[바람/빛]마공약체 Lv2,윈드/라이트 위큰,바람/빛의 마법 대미지 하락 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001822,
60001823,[바람/빛]마공약체 Lv3,윈드/라이트 위큰,바람/빛의 마법 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001823,
60001831,[바람/어둠]마공약체 Lv1,윈드/다크 위큰,바람/어둠의 마법 대미지 하락 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001831,
60001832,[바람/어둠]마공약체 Lv2,윈드/다크 위큰,바람/어둠의 마법 대미지 하락 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001832,
60001833,[바람/어둠]마공약체 Lv3,윈드/다크 위큰,바람/어둠의 마법 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001833,
60001841,[빛/어둠]마공약체 Lv1,라이트/다크 위큰,빛/어둠의 마법 대미지 하락 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001841,
60001842,[빛/어둠]마공약체 Lv2,라이트/다크 위큰,빛/어둠의 마법 대미지 하락 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001842,
60001843,[빛/어둠]마공약체 Lv3,라이트/다크 위큰,빛/어둠의 마법 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001843,
60001851,[불/얼음]물방약체 Lv1,파이어/아이스 디케이,불/얼음의 물리 방어 다운 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001851,
60001852,[불/얼음]물방약체 Lv2,파이어/아이스 디케이,불/얼음의 물리 방어 다운 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001852,
60001853,[불/얼음]물방약체 Lv3,파이어/아이스 디케이,불/얼음의 물리 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001853,
60001861,[불/바람]물방약체 Lv1,파이어/윈드 디케이,불/바람의 물리 방어 다운 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001861,
60001862,[불/바람]물방약체 Lv2,파이어/윈드 디케이,불/바람의 물리 방어 다운 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001862,
60001863,[불/바람]물방약체 Lv3,파이어/윈드 디케이,불/바람의 물리 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001863,
60001871,[불/빛]물방약체 Lv1,파이어/라이트 디케이,불/빛의 물리 방어 다운 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001871,
60001872,[불/빛]물방약체 Lv2,파이어/라이트 디케이,불/빛의 물리 방어 다운 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001872,
60001873,[불/빛]물방약체 Lv3,파이어/라이트 디케이,불/빛의 물리 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001873,
60001881,[불/어둠]물방약체 Lv1,파이어/다크 디케이,불/어둠의 물리 방어 다운 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001881,
60001882,[불/어둠]물방약체 Lv2,파이어/다크 디케이,불/어둠의 물리 방어 다운 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001882,
60001883,[불/어둠]물방약체 Lv3,파이어/다크 디케이,불/어둠의 물리 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001883,
60001891,[얼음/바람]물방약체 Lv1,아이스/윈드 디케이,얼음/바람의 물리 방어 다운 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001891,
60001892,[얼음/바람]물방약체 Lv2,아이스/윈드 디케이,얼음/바람의 물리 방어 다운 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001892,
60001893,[얼음/바람]물방약체 Lv3,아이스/윈드 디케이,얼음/바람의 물리 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001893,
60001901,[얼음/빛]물방약체 Lv1,아이스/라이트 디케이,얼음/빛의 물리 방어 다운 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001901,
60001902,[얼음/빛]물방약체 Lv2,아이스/라이트 디케이,얼음/빛의 물리 방어 다운 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001902,
60001903,[얼음/빛]물방약체 Lv3,아이스/라이트 디케이,얼음/빛의 물리 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001903,
60001911,[얼음/어둠]물방약체 Lv1,아이스/다크 디케이,얼음/어둠의 물리 방어 다운 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001911,
60001912,[얼음/어둠]물방약체 Lv2,아이스/다크 디케이,얼음/어둠의 물리 방어 다운 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001912,
60001913,[얼음/어둠]물방약체 Lv3,아이스/다크 디케이,얼음/어둠의 물리 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001913,
60001921,[바람/빛]물방약체 Lv1,윈드/라이트 디케이,바람/빛의 물리 방어 다운 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001921,
60001922,[바람/빛]물방약체 Lv2,윈드/라이트 디케이,바람/빛의 물리 방어 다운 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001922,
60001923,[바람/빛]물방약체 Lv3,윈드/라이트 디케이,바람/빛의 물리 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001923,
60001931,[바람/어둠]물방약체 Lv1,윈드/다크 디케이,바람/어둠의 물리 방어 다운 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001931,
60001932,[바람/어둠]물방약체 Lv2,윈드/다크 디케이,바람/어둠의 물리 방어 다운 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001932,
60001933,[바람/어둠]물방약체 Lv3,윈드/다크 디케이,바람/어둠의 물리 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001933,
60001941,[빛/어둠]물방약체 Lv1,라이트/다크 디케이,빛/어둠의 물리 방어 다운 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001941,
60001942,[빛/어둠]물방약체 Lv2,라이트/다크 디케이,빛/어둠의 물리 방어 다운 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001942,
60001943,[빛/어둠]물방약체 Lv3,라이트/다크 디케이,빛/어둠의 물리 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001943,
60001951,[불/얼음]마방약체 Lv1,파이어/아이스 디케이,불/얼음의 마법 방어 다운 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001951,
60001952,[불/얼음]마방약체 Lv2,파이어/아이스 디케이,불/얼음의 마법 방어 다운 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001952,
60001953,[불/얼음]마방약체 Lv3,파이어/아이스 디케이,불/얼음의 마법 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001953,
60001961,[불/바람]마방약체 Lv1,파이어/윈드 디케이,불/바람의 마법 방어 다운 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001961,
60001962,[불/바람]마방약체 Lv2,파이어/윈드 디케이,불/바람의 마법 방어 다운 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001962,
60001963,[불/바람]마방약체 Lv3,파이어/윈드 디케이,불/바람의 마법 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001963,
60001971,[불/빛]마방약체 Lv1,파이어/라이트 디케이,불/빛의 마법 방어 다운 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001971,
60001972,[불/빛]마방약체 Lv2,파이어/라이트 디케이,불/빛의 마법 방어 다운 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001972,
60001973,[불/빛]마방약체 Lv3,파이어/라이트 디케이,불/빛의 마법 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001973,
60001981,[불/어둠]마방약체 Lv1,파이어/다크 디케이,불/어둠의 마법 방어 다운 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001981,
60001982,[불/어둠]마방약체 Lv2,파이어/다크 디케이,불/어둠의 마법 방어 다운 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001982,
60001983,[불/어둠]마방약체 Lv3,파이어/다크 디케이,불/어둠의 마법 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001983,
60001991,[얼음/바람]마방약체 Lv1,아이스/윈드 디케이,얼음/바람의 마법 방어 다운 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001991,
60001992,[얼음/바람]마방약체 Lv2,아이스/윈드 디케이,얼음/바람의 마법 방어 다운 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001992,
60001993,[얼음/바람]마방약체 Lv3,아이스/윈드 디케이,얼음/바람의 마법 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60001993,
60002001,[얼음/빛]마방약체 Lv1,아이스/라이트 디케이,얼음/빛의 마법 방어 다운 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002001,
60002002,[얼음/빛]마방약체 Lv2,아이스/라이트 디케이,얼음/빛의 마법 방어 다운 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002002,
60002003,[얼음/빛]마방약체 Lv3,아이스/라이트 디케이,얼음/빛의 마법 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002003,
60002011,[얼음/어둠]마방약체 Lv1,아이스/다크 디케이,얼음/어둠의 마법 방어 다운 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002011,
60002012,[얼음/어둠]마방약체 Lv2,아이스/다크 디케이,얼음/어둠의 마법 방어 다운 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002012,
60002013,[얼음/어둠]마방약체 Lv3,아이스/다크 디케이,얼음/어둠의 마법 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002013,
60002021,[바람/빛]마방약체 Lv1,윈드/라이트 디케이,바람/빛의 마법 방어 다운 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002021,
60002022,[바람/빛]마방약체 Lv2,윈드/라이트 디케이,바람/빛의 마법 방어 다운 효과를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60002022,
