#ID,メイン名,サブ名,説明,スキル効果値表示パラメータ番号,スキル効果値表示機能番号,スキル効果値表示タイプ,ボイス番号,分類,種類,属性,ジョブタイプ,物理or魔法,コスト,優先度,,スキルランク,ヘイト倍率,ターゲット,属性デッキコンボ,機能,,,,,
#,（P9/E12文字）,（14文字）,,,,,,,,,,,,PvE,PvP,,,,一枚ごとの倍率上昇,発動条件,パラメータ1,パラメータ2,優先度,機能ID,
13202472,重力制御,-,敵単体/魔法/{11}の闇ダメージ<br>受けたダメージの40%威力アップ,11,2,ATTACK,,,SORCERY,DARK,THIEF,MAGIC,4,43,43,RANK5,100,ENEMY_ONE,20,,,,,13202472,
#魔創型ベイリン_Visions,,,,,,,,,,,,,,,,,,,,,,,,,
13202481,術闇／包帯魔剣,バンデッジソード,敵単体/魔法/{1}の闇ダメージ,1,1,ATTACK,,,SORCERY,DARK,THIEF,MAGIC,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,13202481,
13202482,術闇／包帯魔剣,バンデッジソード,敵全体/魔法/{1}の闇ダメージ<br>チェイン威力アップ,1,1,ATTACK,,,SORCERY,DARK,THIEF,MAGIC,2,42,42,RANK3,100,ENEMY_ALL,30,,,,,13202482,
13202491,術闇／包帯魔剣,バンデッジソード,敵単体/魔法/{1}の闇ダメージ,1,1,ATTACK,,,SORCERY,DARK,THIEF,MAGIC,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,13202491,
13202492,術闇／包帯魔剣,バンデッジソード,敵全体/魔法/{1}の闇ダメージ<br>チェイン威力アップ,1,1,ATTACK,,,SORCERY,DARK,THIEF,MAGIC,2,42,42,RANK4,100,ENEMY_ALL,30,,,,,13202492,
#逆行型スカアハ,,,,,,,,,,,,,,,,,,,,,,,,,
13202501,虚勢／最強魔女,パワーウイッチ,敵単体/魔法/{1}の風ダメージ,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,13202501,
13202502,虚勢／最強魔女,パワーウイッチ,敵単体/魔法/{1}の風ダメージ<br>2ターン/魔法ダメージをダウン,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,2,41,41,RANK4,100,ENEMY_ONE,20,,,,,13202502,
13202511,虚勢／最強魔女,パワーウイッチ,敵単体/魔法/{1}の風ダメージ,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,13202511,
13202512,虚勢／最強魔女,パワーウイッチ,敵単体/魔法/{1}の風ダメージ<br>2ターン/魔法ダメージをダウン,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,2,41,41,RANK5,100,ENEMY_ONE,20,,,,,13202512,
#拡散型スラップス,,,,,,,,,,,,,,,,,,,,,,,,,
13202521,大車輪＝伝説投輪,レジェンダリィサークル,敵単体/魔法/{1}の風ダメージ,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,13202521,
13202522,大車輪＝伝説投輪,レジェンダリィサークル,敵単体/魔法/{1}の風ダメージ<br>【3チェイン以上】2T/魔法ダメージをダウン,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,3,42,42,RANK4,100,ENEMY_ONE,20,,,,,13202522,
13202522,大車輪＝伝説投輪,レジェンダリィサークル,敵単体/魔法/{1}の風ダメージ<br>【3チェイン以上】2T/魔法ダメージをダウン,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,3,42,42,RANK4,100,ENEMY_ONE,20,DECK_COMBO_COUNT,3,0,1,13202524,
13202531,大車輪＝伝説投輪,レジェンダリィサークル,敵単体/魔法/{1}の風ダメージ,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,13202531,
13202532,大車輪＝伝説投輪,レジェンダリィサークル,敵単体/魔法/{1}の風ダメージ<br>【3チェイン以上】2T/魔法ダメージをダウン,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,3,42,42,RANK5,100,ENEMY_ONE,20,,,,,13202532,
13202532,大車輪＝伝説投輪,レジェンダリィサークル,敵単体/魔法/{1}の風ダメージ<br>【3チェイン以上】2T/魔法ダメージをダウン,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,3,42,42,RANK5,100,ENEMY_ONE,20,DECK_COMBO_COUNT,3,0,1,13202534,
#支援,,,,,,,,,,,,,,,,,,,,,,,,,
#支援型ガネイダ_R/SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
13400031,死別研究#33,エクスペリメント,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,2,12,12,RANK1,100,SELF,20,,,,,13400031,
13400032,死別研究#33,エクスペリメント,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,2,12,12,RANK2,100,SELF,20,,,,,13400032,
13400041,死別研究#33,エクスペリメント,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,2,12,12,RANK2,100,SELF,20,,,,,13400041,
13400042,死別研究#33,エクスペリメント,自分/1ターン/魔法ダメージを<br>{1}アップ｜ドロー+1,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,2,12,12,RANK3,100,SELF,20,,,,,13400042,
13400051,死別研究#33,エクスペリメント,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,2,12,12,RANK2,100,SELF,20,,,,,13400051,
13400052,死別研究#33,エクスペリメント,自分/1ターン/魔法ダメージを<br>{1}アップ｜ドロー+1,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,2,12,12,RANK4,100,SELF,20,,,,,13400052,
#第二型ゴルネマント_N/HN,,,,,,,,,,,,,,,,,,,,,,,,,
13400011,術援／騎士改良,ティーチザフォース,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,1,12,12,RANK1,100,SELF,20,,,,,13400011,
13400012,術援／騎士改良,ティーチザフォース,自分/1ターン/魔法ダメージを<br>{1}アップ｜ドロー+1,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,1,12,12,RANK1,100,SELF,20,,,,,13400012,
13400021,術援／騎士改良,ティーチザフォース,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,1,12,12,RANK1,100,SELF,20,,,,,13400021,
13400022,術援／騎士改良,ティーチザフォース,自分/1ターン/魔法ダメージを<br>{1}アップ｜ドロー+1,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,1,12,12,RANK1,100,SELF,20,,,,,13400022,
#第二型エレック_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
13400061,軽割剣＝蓄能戦術,マインドバースト,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,3,12,12,RANK2,100,SELF,20,,,,,13400061,
13400062,軽割剣＝蓄能戦術,マインドバースト,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,3,12,12,RANK3,100,SELF,20,,,,,13400062,
13400071,軽割剣＝蓄能戦術,マインドバースト,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,3,12,12,RANK2,100,SELF,20,,,,,13400071,
13400072,軽割剣＝蓄能戦術,マインドバースト,自分/1ターン/魔法ダメージを<br>{1}アップ｜ドロー+1,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,3,12,12,RANK4,100,SELF,20,,,,,13400072,
#半獣型ガウェイン,,,,,,,,,,,,,,,,,,,,,,,,,
13402001,術火／獅子咆哮,ロアリングレオ,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,FIRE,THIEF,MAGIC,2,12,12,RANK2,100,SELF,20,,,,,13402001,
13402002,術火／獅子咆哮,ロアリングレオ,味方全員/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,FIRE,THIEF,MAGIC,2,11,11,RANK4,100,USER_ALL,20,,,,,13402002,
13402011,術火／獅子咆哮,ロアリングレオ,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,FIRE,THIEF,MAGIC,2,12,12,RANK3,100,SELF,20,,,,,13402011,
13402012,術火／獅子咆哮,ロアリングレオ,味方全員/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,FIRE,THIEF,MAGIC,2,11,11,RANK5,100,USER_ALL,20,,,,,13402012,
#妨害,,,,,,,,,,,,,,,,,,,,,,,,,
#アンシーリーコート_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
13600091,エラーcc44dc1,実体なき猛威,敵単体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,3,31,31,RANK2,100,ENEMY_ONE,20,,,,,13600091,
13600092,エラーcc44dc1,実体なき猛威,敵単体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,3,31,31,RANK3,100,ENEMY_ONE,20,,,,,13600092,
13600101,エラーcc44dc1,実体なき猛威,敵単体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,3,31,31,RANK2,100,ENEMY_ONE,20,,,,,13600101,
13600102,エラーcc44dc1,実体なき猛威,敵単体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,3,31,31,RANK4,100,ENEMY_ONE,20,,,,,13600102,
#第二型バーナード_R/SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
13600011,知力低下#11,インテリジェントハック,敵単体/3ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,WIND,THIEF,MAGIC,2,31,31,RANK1,100,ENEMY_ONE,20,,,,,13600011,
13600012,知力低下#11,インテリジェントハック,敵単体/3ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,WIND,THIEF,MAGIC,2,31,31,RANK2,100,ENEMY_ONE,20,,,,,13600012,
13600021,知力低下#11,インテリジェントハック,敵単体/3ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,WIND,THIEF,MAGIC,2,31,31,RANK2,100,ENEMY_ONE,20,,,,,13600021,
13600022,知力低下#11,インテリジェントハック,敵単体/3ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,WIND,THIEF,MAGIC,2,31,31,RANK3,100,ENEMY_ONE,20,,,,,13600022,
13600031,知力低下#11,インテリジェントハック,敵単体/3ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,WIND,THIEF,MAGIC,2,31,31,RANK2,100,ENEMY_ONE,20,,,,,13600031,
13600032,知力低下#11,インテリジェントハック,敵単体/3ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,WIND,THIEF,MAGIC,2,31,31,RANK4,100,ENEMY_ONE,20,,,,,13600032,
#第二型メレアガンス_R/SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
13600041,術闇／幽閉策略,ストラテジージェイル,敵単体/3ターン/魔法防御を<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK1,100,ENEMY_ONE,20,,,,,13600041,
13600042,術闇／幽閉策略,ストラテジージェイル,敵単体/3ターン/魔法防御を<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK2,100,ENEMY_ONE,20,,,,,13600042,
13600051,術闇／幽閉策略,ストラテジージェイル,敵単体/3ターン/魔法防御を<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK2,100,ENEMY_ONE,20,,,,,13600051,
13600052,術闇／幽閉策略,ストラテジージェイル,敵単体/3ターン/魔法防御を<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK3,100,ENEMY_ONE,20,,,,,13600052,
13600061,術闇／幽閉策略,ストラテジージェイル,敵単体/3ターン/魔法防御を<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK2,100,ENEMY_ONE,20,,,,,13600061,
13600062,術闇／幽閉策略,ストラテジージェイル,敵単体/3ターン/魔法防御を<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK4,100,ENEMY_ONE,20,,,,,13600062,
#支援型金髪のイゾルデ_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
13600071,誘接吻＝服毒確定,キストウヘヴン,敵単体/8ターン/<br>毎ターン{2}の毒ダメージ,2,1,POISON,,,JAMMING,DARK,THIEF,MAGIC,2,32,32,RANK2,100,ENEMY_ONE,20,,,,,13600071,
13600072,誘接吻＝服毒確定,キストウヘヴン,敵単体/8ターン/<br>毎ターン{2}の毒ダメージ,2,1,POISON,,,JAMMING,DARK,THIEF,MAGIC,2,32,32,RANK3,100,ENEMY_ONE,20,,,,,13600072,
13600081,誘接吻＝服毒確定,キストウヘヴン,敵単体/8ターン/<br>毎ターン{2}の毒ダメージ,2,1,POISON,,,JAMMING,DARK,THIEF,MAGIC,2,32,32,RANK2,100,ENEMY_ONE,20,,,,,13600081,
13600082,誘接吻＝服毒確定,キストウヘヴン,敵単体/8ターン/<br>毎ターン{2}の毒ダメージ,2,1,POISON,,,JAMMING,DARK,THIEF,MAGIC,2,32,32,RANK4,100,ENEMY_ONE,20,,,,,13600082,
#断罪型モードレッド,,,,,,,,,,,,,,,,,,,,,,,,,
13601051,秘孔／天地一指,ウィーアーザワールド,敵単体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,FIRE,THIEF,MAGIC,4,31,31,RANK2,100,ENEMY_ONE,20,,,,,13601051,
13601052,秘孔／天地一指,ウィーアーザワールド,敵全体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,FIRE,THIEF,MAGIC,4,30,30,RANK4,100,ENEMY_ALL,20,,,,,13601052,
13601061,秘孔／天地一指,ウィーアーザワールド,敵単体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,FIRE,THIEF,MAGIC,4,31,31,RANK3,100,ENEMY_ONE,20,,,,,13601061,
13601062,秘孔／天地一指,ウィーアーザワールド,敵全体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,FIRE,THIEF,MAGIC,4,30,30,RANK5,100,ENEMY_ALL,20,,,,,13601062,
#星冠型アルビレオVisions,,,,,,,,,,,,,,,,,,,,,,,,,
13601071,術火／溶岩降熱,マグマダウン,敵単体/2ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,FIRE,THIEF,MAGIC,3,31,31,RANK2,100,ENEMY_ONE,20,,,,,13601071,
13601072,術火／溶岩降熱,マグマダウン,敵単体/2ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,FIRE,THIEF,MAGIC,3,31,31,RANK3,100,ENEMY_ONE,20,,,,,13601072,
13601081,術火／溶岩降熱,マグマダウン,敵単体/2ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,FIRE,THIEF,MAGIC,3,31,31,RANK2,100,ENEMY_ONE,20,,,,,13601081,
13601082,術火／溶岩降熱,マグマダウン,敵単体/2ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,FIRE,THIEF,MAGIC,3,31,31,RANK4,100,ENEMY_ONE,20,,,,,13601082,
#炎夏型トールVisions,,,,,,,,,,,,,,,,,,,,,,,,,
13601091,術闇／夏夜謳歌,エンジョイサマーナイト,敵単体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK2,100,ENEMY_ONE,20,,,,,13601091,
13601092,術闇／夏夜謳歌,エンジョイサマーナイト,敵単体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK3,100,ENEMY_ONE,20,,,,,13601092,
13601101,術闇／夏夜謳歌,エンジョイサマーナイト,敵単体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK2,100,ENEMY_ONE,20,,,,,13601101,
13601102,術闇／夏夜謳歌,エンジョイサマーナイト,敵単体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK4,100,ENEMY_ONE,20,,,,,13601102,
#交界型ｱｰｻｰ技巧の場 -盗賊-,,,,,,,,,,,,,,,,,,,,,,,,,
13601111,強襲強盗＃５５,アサルトシーフ,敵単体/2ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,LIGHT,THIEF,MAGIC,3,31,31,RANK2,100,ENEMY_ONE,20,,,,,13601111,
13601112,強襲強盗＃５５,アサルトシーフ,敵単体/2ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,LIGHT,THIEF,MAGIC,3,31,31,RANK4,100,ENEMY_ONE,20,,,,,13601112,
13601121,強襲強盗＃５５,アサルトシーフ,敵単体/2ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,LIGHT,THIEF,MAGIC,3,31,31,RANK3,100,ENEMY_ONE,20,,,,,13601121,
13601122,強襲強盗＃５５,アサルトシーフ,敵単体/2ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,LIGHT,THIEF,MAGIC,3,31,31,RANK5,100,ENEMY_ONE,20,,,,,13601122,
#祝宴型盗賊アーサー,,,,,,,,,,,,,,,,,,,,,,,,,
13601131,術宴／御触厳禁,アンタッチャブル,敵単体/2ターン/物理防御を<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK2,100,ENEMY_ONE,20,,,,,13601131,
13601132,術宴／御触厳禁,アンタッチャブル,敵単体/2ターン/物理防御を<br>{1}ダウン｜ドロー+1,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK3,100,ENEMY_ONE,20,,,,,13601132,
13601141,術宴／御触厳禁,アンタッチャブル,敵単体/2ターン/物理防御を<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK2,100,ENEMY_ONE,20,,,,,13601141,
13601142,術宴／御触厳禁,アンタッチャブル,敵単体/2ターン/物理防御を<br>{1}ダウン｜ドロー+1,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK4,100,ENEMY_ONE,20,,,,,13601142,
13601151,術宴／御触厳禁,アンタッチャブル,敵単体/2ターン/物理防御を<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK3,100,ENEMY_ONE,20,,,,,13601151,
13601152,術宴／御触厳禁,アンタッチャブル,敵単体/2ターン/物理防御を<br>{1}ダウン｜ドロー+1,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK5,100,ENEMY_ONE,20,,,,,13601152,
#納涼型ガラハッドVisions,,,,,,,,,,,,,,,,,,,,,,,,,
13601161,術氷／避暑退却,パスザサマー,敵単体/2ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,ICE,THIEF,MAGIC,2,31,31,RANK2,100,ENEMY_ONE,20,,,,,13601161,
13601162,術氷／避暑退却,パスザサマー,敵単体/2ターン/魔法ダメージを<br>{1}ダウン<br>自分/1ターン/魔法ダメージをアップ,1,1,PARAM_DOWN,,,JAMMING,ICE,THIEF,MAGIC,2,31,31,RANK4,100,ENEMY_ONE,20,,,,,13601162,
13601171,術氷／避暑退却,パスザサマー,敵単体/2ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,ICE,THIEF,MAGIC,2,31,31,RANK3,100,ENEMY_ONE,20,,,,,13601171,
13601172,術氷／避暑退却,パスザサマー,敵単体/2ターン/魔法ダメージを<br>{1}ダウン<br>自分/1ターン/魔法ダメージをアップ,1,1,PARAM_DOWN,,,JAMMING,ICE,THIEF,MAGIC,2,31,31,RANK5,100,ENEMY_ONE,20,,,,,13601172,
#納涼型レウィVisions,,,,,,,,,,,,,,,,,,,,,,,,,
13601181,術光／破幻視真,プロパティディテクター,敵単体/2ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,LIGHT,THIEF,MAGIC,3,31,31,RANK2,100,ENEMY_ONE,20,,,,,13601181,
13601182,術光／破幻視真,プロパティディテクター,敵単体/2ターン/魔法ダメージを<br>{1}ダウン<br>ドロー+1,1,1,PARAM_DOWN,,,JAMMING,LIGHT,THIEF,MAGIC,3,31,31,RANK3,100,ENEMY_ONE,20,,,,,13601182,
13601191,術光／破幻視真,プロパティディテクター,敵単体/2ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,LIGHT,THIEF,MAGIC,3,31,31,RANK2,100,ENEMY_ONE,20,,,,,13601191,
13601192,術光／破幻視真,プロパティディテクター,敵単体/2ターン/魔法ダメージを<br>{1}ダウン<br>ドロー+1,1,1,PARAM_DOWN,,,JAMMING,LIGHT,THIEF,MAGIC,3,31,31,RANK4,100,ENEMY_ONE,20,,,,,13601192,
#滅炎型歌姫アーサーVisions,,,,,,,,,,,,,,,,,,,,,,,,,
13601201,術光／夏恋光歌,サマーライトラブソング,敵単体/2ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,LIGHT,THIEF,MAGIC,3,31,31,RANK2,100,ENEMY_ONE,20,,,,,13601201,
13601202,術光／夏恋光歌,サマーライトラブソング,敵単体/2ターン/物理ダメージを<br>{1}ダウン<br>【3チェイン以上】3ターン/毎ターン毒ダメージ,1,1,PARAM_DOWN,,,JAMMING,LIGHT,THIEF,MAGIC,3,31,31,RANK4,100,ENEMY_ONE,20,,,,,13601202,
13601202,術光／夏恋光歌,サマーライトラブソング,敵単体/2ターン/物理ダメージを<br>{1}ダウン<br>【3チェイン以上】3ターン/毎ターン毒ダメージ,1,1,PARAM_DOWN,,,JAMMING,LIGHT,THIEF,MAGIC,3,31,31,RANK4,100,ENEMY_ONE,20,DECK_COMBO_COUNT,3,0,1,13601204,
13601211,術光／夏恋光歌,サマーライトラブソング,敵単体/2ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,LIGHT,THIEF,MAGIC,3,31,31,RANK3,100,ENEMY_ONE,20,,,,,13601211,
13601212,術光／夏恋光歌,サマーライトラブソング,敵単体/2ターン/物理ダメージを<br>{1}ダウン<br>【3チェイン以上】3ターン/毎ターン毒ダメージ,1,1,PARAM_DOWN,,,JAMMING,LIGHT,THIEF,MAGIC,3,31,31,RANK5,100,ENEMY_ONE,20,,,,,13601212,
13601212,術光／夏恋光歌,サマーライトラブソング,敵単体/2ターン/物理ダメージを<br>{1}ダウン<br>【3チェイン以上】3ターン/毎ターン毒ダメージ,1,1,PARAM_DOWN,,,JAMMING,LIGHT,THIEF,MAGIC,3,31,31,RANK5,100,ENEMY_ONE,20,DECK_COMBO_COUNT,3,0,1,13601214,
#第二型ガレスVisions,,,,,,,,,,,,,,,,,,,,,,,,,
13601221,馬上槍＝献身突撃,セイブオブランス,敵単体/2ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,ICE,THIEF,MAGIC,3,30,30,RANK2,100,ENEMY_ONE,20,,,,,13601221,
13601222,馬上槍＝献身突撃,セイブオブランス,敵全体/2ターン/魔法ダメージを<br>{1}ダウン｜ドロー+1,1,1,PARAM_DOWN,,,JAMMING,ICE,THIEF,MAGIC,3,30,30,RANK4,100,ENEMY_ALL,20,,,,,13601222,
13601231,馬上槍＝献身突撃,セイブオブランス,敵単体/2ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,ICE,THIEF,MAGIC,3,31,31,RANK3,100,ENEMY_ONE,20,,,,,13601231,
13601232,馬上槍＝献身突撃,セイブオブランス,敵全体/2ターン/魔法ダメージを<br>{1}ダウン｜ドロー+1,1,1,PARAM_DOWN,,,JAMMING,ICE,THIEF,MAGIC,3,30,30,RANK5,100,ENEMY_ALL,20,,,,,13601232,
#観月型ブランシュフルールVisions,,,,,,,,,,,,,,,,,,,,,,,,,
13601241,術氷／妨突暴穴,ピンポイントディスターブ,敵単体/2ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,ICE,THIEF,MAGIC,3,31,31,RANK2,100,ENEMY_ONE,20,,,,,13601241,
13601242,術氷／妨突暴穴,ピンポイントディスターブ,敵単体/2ターン/物理ダメージを<br>{1}ダウン<br>【3チェイン以上】30%威力UP,1,1,PARAM_DOWN,,,JAMMING,ICE,THIEF,MAGIC,3,31,31,RANK4,100,ENEMY_ONE,20,,,,,13601242,
13601242,術氷／妨突暴穴,ピンポイントディスターブ,敵単体/2ターン/物理ダメージを<br>{1}ダウン<br>【3チェイン以上】30%威力UP,1,1,PARAM_DOWN,,,JAMMING,ICE,THIEF,MAGIC,3,31,31,RANK4,100,ENEMY_ONE,20,DECK_COMBO_COUNT,3,0,1,13601244,
13601251,術氷／妨突暴穴,ピンポイントディスターブ,敵単体/2ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,ICE,THIEF,MAGIC,3,31,31,RANK3,100,ENEMY_ONE,20,,,,,13601251,
13601252,術氷／妨突暴穴,ピンポイントディスターブ,敵単体/2ターン/物理ダメージを<br>{1}ダウン<br>【3チェイン以上】30%威力UP,1,1,PARAM_DOWN,,,JAMMING,ICE,THIEF,MAGIC,3,31,31,RANK5,100,ENEMY_ONE,20,,,,,13601252,
13601252,術氷／妨突暴穴,ピンポイントディスターブ,敵単体/2ターン/物理ダメージを<br>{1}ダウン<br>【3チェイン以上】30%威力UP,1,1,PARAM_DOWN,,,JAMMING,ICE,THIEF,MAGIC,3,31,31,RANK5,100,ENEMY_ONE,20,DECK_COMBO_COUNT,3,0,1,13601254,
#PSO2型ユクリータ,,,,,,,,,,,,,,,,,,,,,,,,,
13601261,シフトピリオド,-,敵単体/3ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,WIND,THIEF,MAGIC,3,31,31,RANK2,100,ENEMY_ONE,20,,,,,13601261,
13601262,シフトピリオド,-,敵全体/3ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,WIND,THIEF,MAGIC,3,30,30,RANK4,100,ENEMY_ALL,20,,,,,13601262,
13601271,シフトピリオド,-,敵単体/3ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,WIND,THIEF,MAGIC,3,31,31,RANK3,100,ENEMY_ONE,20,,,,,13601271,
