#ID,メイン名,サブ名,説明,スキル効果値表示パラメータ番号,スキル効果値表示機能番号,スキル効果値表示タイプ,ボイス番号,分類,種類,属性,ジョブタイプ,物理or魔法,コスト,優先度,,スキルランク,ヘイト倍率,ターゲット,属性デッキコンボ,機能,,,,,
#,（P9/E12文字）,（14文字）,,,,,,,,,,,,PvE,PvP,,,,一枚ごとの倍率上昇,発動条件,パラメータ1,パラメータ2,優先度,機能ID,
#争杯型パーシヴァル_UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,
13200321,術氷／天真爛漫,ファンタジスタ,敵単体/魔法/{1}の氷ダメージ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,13200321,
13200322,術氷／天真爛漫,ファンタジスタ,敵単体/魔法/{1}の氷ダメージ<br>自分/2ターン/魔法ダメージをアップ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,3,40,40,RANK4,100,ENEMY_ONE,20,,,,,13200322,
13200331,術氷／天真爛漫,ファンタジスタ,敵単体/魔法/{1}の氷ダメージ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,13200331,
13200332,術氷／天真爛漫,ファンタジスタ,敵単体/魔法/{1}の氷ダメージ<br>自分/2ターン/魔法ダメージをアップ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,3,40,40,RANK5,100,ENEMY_ONE,20,,,,,13200332,
#第二型コルグリヴァンス_UR/MR（第二型ベイリンから変更）,,,,,,,,,,,,,,,,,,,,,,,,,
13200221,犠牲覚悟#78,ライフヴォーテックス,敵単体/魔法/{1}の風ダメージ,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,5,43,43,RANK2,100,ENEMY_ONE,20,,,,,13200221,
13200222,犠牲覚悟#78,ライフヴォーテックス,敵全体/魔法/{1}の風ダメージ,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,5,42,42,RANK4,100,ENEMY_ALL,20,,,,,13200222,
13200231,犠牲覚悟#78,ライフヴォーテックス,敵単体/魔法/{1}の風ダメージ,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,5,43,43,RANK3,100,ENEMY_ONE,20,,,,,13200231,
13200232,犠牲覚悟#78,ライフヴォーテックス,敵全体/魔法/{1}の風ダメージ,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,5,42,42,RANK5,100,ENEMY_ALL,20,,,,,13200232,
#第二型ローンファル_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
13200241,約束固持#33,エターナルホーリー,敵単体/魔法/{1}の光ダメージ,1,1,ATTACK,,,SORCERY,LIGHT,THIEF,MAGIC,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,13200241,
13200242,約束固持#33,エターナルホーリー,敵単体/魔法/{1}の光ダメージ,1,1,ATTACK,,,SORCERY,LIGHT,THIEF,MAGIC,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,13200242,
13200251,約束固持#33,エターナルホーリー,敵単体/魔法/{1}の光ダメージ,1,1,ATTACK,,,SORCERY,LIGHT,THIEF,MAGIC,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,13200251,
13200252,約束固持#33,エターナルホーリー,敵単体/魔法/{1}の光ダメージ,1,1,ATTACK,,,SORCERY,LIGHT,THIEF,MAGIC,4,43,43,RANK4,100,ENEMY_ONE,20,,,,,13200252,
#支援型白手のイゾルデ_R/SR,,,,,,,,,,,,,,,,,,,,,,,,,
13200181,白黒旗＝絶望付加,バッドシグナル,敵単体/魔法/{1}の火ダメージ,1,1,ATTACK,,,SORCERY,FIRE,THIEF,MAGIC,3,43,43,RANK1,100,ENEMY_ONE,20,,,,,13200181,
13200182,白黒旗＝絶望付加,バッドシグナル,敵単体/魔法/{1}の火ダメージ,1,1,ATTACK,,,SORCERY,FIRE,THIEF,MAGIC,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,13200182,
13200191,白黒旗＝絶望付加,バッドシグナル,敵単体/魔法/{1}の火ダメージ,1,1,ATTACK,,,SORCERY,FIRE,THIEF,MAGIC,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,13200191,
13200192,白黒旗＝絶望付加,バッドシグナル,敵単体/魔法/{1}の火ダメージ,1,1,ATTACK,,,SORCERY,FIRE,THIEF,MAGIC,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,13200192,
#第二型パーシヴァル_R/SR,,,,,,,,,,,,,,,,,,,,,,,,,
13200201,術氷／無垢略奪,ブルースマッシュ,敵単体/魔法/{1}の氷ダメージ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,3,43,43,RANK1,100,ENEMY_ONE,20,,,,,13200201,
13200202,術氷／無垢略奪,ブルースマッシュ,敵単体/魔法/{1}の氷ダメージ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,13200202,
13200211,術氷／無垢略奪,ブルースマッシュ,敵単体/魔法/{1}の氷ダメージ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,13200211,
13200212,術氷／無垢略奪,ブルースマッシュ,敵単体/魔法/{1}の氷ダメージ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,13200212,
#聖罰型ガレス,,,,,,,,,,,,,,,,,,,,,,,,,
13202201,銃槍／震槍回天,リボルバーランス,敵単体/魔法/{1}の氷ダメージ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,13202201,
13202202,銃槍／震槍回天,リボルバーランス,敵全体/魔法/{1}の氷ダメージ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,2,42,42,RANK4,100,ENEMY_ALL,20,,,,,13202202,
13202211,銃槍／震槍回天,リボルバーランス,敵単体/魔法/{1}の氷ダメージ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,13202211,
13202212,銃槍／震槍回天,リボルバーランス,敵全体/魔法/{1}の氷ダメージ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,2,42,42,RANK5,100,ENEMY_ALL,20,,,,,13202212,
#第二型マンタンク,,,,,,,,,,,,,,,,,,,,,,,,,
13202221,遠当鳴実＃３７,フロムアフターガン,敵単体/魔法/{1}の氷ダメージ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,13202221,
13202222,遠当鳴実＃３７,フロムアフターガン,敵単体/魔法/{1}の氷ダメージ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,4,44,44,RANK4,100,ENEMY_ONE,20,,,,,13202222,
13202231,遠当鳴実＃３７,フロムアフターガン,敵単体/魔法/{1}の氷ダメージ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,13202231,
13202232,遠当鳴実＃３７,フロムアフターガン,敵単体/魔法/{1}の氷ダメージ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,4,44,44,RANK5,100,ENEMY_ONE,20,,,,,13202232,
#炎夏型スカアハVisions,,,,,,,,,,,,,,,,,,,,,,,,,
13202241,灼熱／炎天望帰,バーニングリターン,敵単体/魔法/{1}の風ダメージ,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,13202241,
13202242,灼熱／炎天望帰,バーニングリターン,敵全体/魔法/{11}の風ダメージ<br>魔法防御を一部無視する,11,2,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,3,42,42,RANK4,100,ENEMY_ALL,20,,,,,13202242,
13202251,灼熱／炎天望帰,バーニングリターン,敵単体/魔法/{1}の風ダメージ,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,13202251,
13202252,灼熱／炎天望帰,バーニングリターン,敵全体/魔法/{11}の風ダメージ<br>魔法防御を一部無視する,11,2,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,3,42,42,RANK5,100,ENEMY_ALL,20,,,,,13202252,
#炎夏型ベイリンVisions,,,,,,,,,,,,,,,,,,,,,,,,,
13202261,魔剣／灼熱炎剣,カースドヒートソード,敵単体/魔法/{1}の闇ダメージ,1,1,ATTACK,,,SORCERY,DARK,THIEF,MAGIC,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,13202261,
13202262,魔剣／灼熱炎剣,カースドヒートソード,敵単体/魔法/{1}の闇ダメージ<br>チェイン数で威力アップ,1,1,ATTACK,,,SORCERY,DARK,THIEF,MAGIC,3,40,40,RANK4,100,ENEMY_ONE,30,,,,,13202262,
13202271,魔剣／灼熱炎剣,カースドヒートソード,敵単体/魔法/{1}の闇ダメージ,1,1,ATTACK,,,SORCERY,DARK,THIEF,MAGIC,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,13202271,
13202272,魔剣／灼熱炎剣,カースドヒートソード,敵単体/魔法/{1}の闇ダメージ<br>チェイン数で威力アップ,1,1,ATTACK,,,SORCERY,DARK,THIEF,MAGIC,3,40,40,RANK5,100,ENEMY_ONE,30,,,,,13202272,
#妖精バーバンシー_UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,
13200301,エラー3dd90bc,血に宿りし悪を断つ,敵単体/魔法/{1}の闇ダメージ,1,1,ATTACK,,,SORCERY,DARK,THIEF,MAGIC,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,13200301,
13200302,エラー3dd90bc,血に宿りし悪を断つ,敵単体/魔法/{1}の闇ダメージ<br>8ターン/毎ターン毒ダメージ,1,1,ATTACK,,,SORCERY,DARK,THIEF,MAGIC,4,44,44,RANK4,100,ENEMY_ONE,20,,,,,13200302,
13200311,エラー3dd90bc,血に宿りし悪を断つ,敵単体/魔法/{1}の闇ダメージ,1,1,ATTACK,,,SORCERY,DARK,THIEF,MAGIC,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,13200311,
13200312,エラー3dd90bc,血に宿りし悪を断つ,敵単体/魔法/{1}の闇ダメージ<br>8ターン/毎ターン毒ダメージ,1,1,ATTACK,,,SORCERY,DARK,THIEF,MAGIC,4,44,44,RANK5,100,ENEMY_ONE,20,,,,,13200312,
#妖精バーゲスト_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
13200281,エラー99aef12,死を招く牙,敵単体/魔法/{1}の火ダメージ,1,1,ATTACK,,,SORCERY,FIRE,THIEF,MAGIC,5,43,43,RANK2,100,ENEMY_ONE,20,,,,,13200281,
13200282,エラー99aef12,死を招く牙,敵単体/魔法/{1}の火ダメージ<br>3ターン/物理ダメージをダウン,1,1,ATTACK,,,SORCERY,FIRE,THIEF,MAGIC,5,44,40,RANK3,100,ENEMY_ONE,20,,,,,13200282,
13200291,エラー99aef12,死を招く牙,敵単体/魔法/{1}の火ダメージ,1,1,ATTACK,,,SORCERY,FIRE,THIEF,MAGIC,5,43,43,RANK2,100,ENEMY_ONE,20,,,,,13200291,
13200292,エラー99aef12,死を招く牙,敵単体/魔法/{1}の火ダメージ<br>3ターン/物理ダメージをダウン,1,1,ATTACK,,,SORCERY,FIRE,THIEF,MAGIC,5,44,40,RANK4,100,ENEMY_ONE,20,,,,,13200292,
#特異型サロメVisions,,,,,,,,,,,,,,,,,,,,,,,,,
13202281,術光／血雨恍惚,ブラッディエクスタティック,敵単体/魔法/{1}の光ダメージ,1,1,ATTACK,,,SORCERY,LIGHT,THIEF,MAGIC,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,13202281,
13202282,術光／血雨恍惚,ブラッディエクスタティック,敵単体/魔法/{1}の光ダメージ<br>自分/2ターン/魔法ダメージをアップ,1,1,ATTACK,,,SORCERY,LIGHT,THIEF,MAGIC,3,40,40,RANK4,100,ENEMY_ONE,20,,,,,13202282,
13202291,術光／血雨恍惚,ブラッディエクスタティック,敵単体/魔法/{1}の光ダメージ,1,1,ATTACK,,,SORCERY,LIGHT,THIEF,MAGIC,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,13202291,
13202292,術光／血雨恍惚,ブラッディエクスタティック,敵単体/魔法/{1}の光ダメージ<br>自分/2ターン/魔法ダメージをアップ,1,1,ATTACK,,,SORCERY,LIGHT,THIEF,MAGIC,3,40,40,RANK5,100,ENEMY_ONE,20,,,,,13202292,
#炎夏型ガーロンVisions,,,,,,,,,,,,,,,,,,,,,,,,,
13202301,術風／透気掃除,インビジブルスイーパー,敵単体/魔法/{1}の風ダメージ,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,13202301,
13202302,術風／透気掃除,インビジブルスイーパー,敵単体/魔法/{11}の風ダメージ<br>与えたダメージを回復,11,2,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,13202302,
13202311,術風／透気掃除,インビジブルスイーパー,敵単体/魔法/{1}の風ダメージ,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,13202311,
13202312,術風／透気掃除,インビジブルスイーパー,敵単体/魔法/{11}の風ダメージ<br>与えたダメージを回復,11,2,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,3,43,43,RANK4,100,ENEMY_ONE,20,,,,,13202312,
#未来型イテールVisions,,,,,,,,,,,,,,,,,,,,,,,,,
13202321,術氷／羞恥照隠,ノーフィットアーマー,敵単体/魔法/{1}の氷ダメージ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,13202321,
13202322,術氷／羞恥照隠,ノーフィットアーマー,敵単体/魔法/{1}の氷ダメージ<br>ドロー+1,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,2,42,42,RANK3,100,ENEMY_ONE,20,,,,,13202322,
13202331,術氷／羞恥照隠,ノーフィットアーマー,敵単体/魔法/{1}の氷ダメージ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,13202331,
13202332,術氷／羞恥照隠,ノーフィットアーマー,敵単体/魔法/{1}の氷ダメージ<br>ドロー+1,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,2,44,44,RANK4,100,ENEMY_ONE,20,,,,,13202332,
#ポックルVisions,,,,,,,,,,,,,,,,,,,,,,,,,
13202361,エラー77cd2bb,照れ隠れる者,敵単体/魔法/{1}の風ダメージ,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,13202361,
13202362,エラー77cd2bb,照れ隠れる者,敵単体/魔法/{1}の風ダメージ<br>ドロー+1,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,2,42,42,RANK3,100,ENEMY_ONE,20,,,,,13202362,
13202371,エラー77cd2bb,照れ隠れる者,敵単体/魔法/{1}の風ダメージ,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,13202371,
13202372,エラー77cd2bb,照れ隠れる者,敵単体/魔法/{1}の風ダメージ<br>ドロー+1,1,1,ATTACK,,,SORCERY,WIND,THIEF,MAGIC,2,42,42,RANK4,100,ENEMY_ONE,20,,,,,13202372,
#リヴァイアサンVisions,,,,,,,,,,,,,,,,,,,,,,,,,
13202381,エラー45fff44,荒れ狂う巨大なる恩恵,敵単体/魔法/{1}の氷ダメージ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,13202381,
13202382,エラー45fff44,荒れ狂う巨大なる恩恵,敵単体/魔法/{1}の氷ダメージ<br>チェイン威力アップ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,2,43,43,RANK4,100,ENEMY_ONE,30,,,,,13202382,
13202391,エラー45fff44,荒れ狂う巨大なる恩恵,敵単体/魔法/{1}の氷ダメージ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,13202391,
13202392,エラー45fff44,荒れ狂う巨大なる恩恵,敵単体/魔法/{1}の氷ダメージ<br>チェイン威力アップ,1,1,ATTACK,,,SORCERY,ICE,THIEF,MAGIC,2,43,43,RANK5,100,ENEMY_ONE,30,,,,,13202392,
#支援,,,,,,,,,,,,,,,,,,,,,,,,,
#支援型ガネイダ_R/SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
13400031,死別研究#33,エクスペリメント,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,2,12,12,RANK1,100,SELF,20,,,,,13400031,
13400032,死別研究#33,エクスペリメント,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,2,12,12,RANK2,100,SELF,20,,,,,13400032,
13400041,死別研究#33,エクスペリメント,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,2,12,12,RANK2,100,SELF,20,,,,,13400041,
13400042,死別研究#33,エクスペリメント,自分/1ターン/魔法ダメージを<br>{1}アップ｜ドロー+1,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,2,12,12,RANK3,100,SELF,20,,,,,13400042,
13400051,死別研究#33,エクスペリメント,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,2,12,12,RANK2,100,SELF,20,,,,,13400051,
13400052,死別研究#33,エクスペリメント,自分/1ターン/魔法ダメージを<br>{1}アップ｜ドロー+1,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,2,12,12,RANK4,100,SELF,20,,,,,13400052,
#第二型ゴルネマント_N/HN,,,,,,,,,,,,,,,,,,,,,,,,,
13400011,術援／騎士改良,ティーチザフォース,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,1,12,12,RANK1,100,SELF,20,,,,,13400011,
13400012,術援／騎士改良,ティーチザフォース,自分/1ターン/魔法ダメージを<br>{1}アップ｜ドロー+1,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,1,12,12,RANK1,100,SELF,20,,,,,13400012,
13400021,術援／騎士改良,ティーチザフォース,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,1,12,12,RANK1,100,SELF,20,,,,,13400021,
13400022,術援／騎士改良,ティーチザフォース,自分/1ターン/魔法ダメージを<br>{1}アップ｜ドロー+1,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,1,12,12,RANK1,100,SELF,20,,,,,13400022,
#第二型エレック_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
13400061,軽割剣＝蓄能戦術,マインドバースト,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,3,12,12,RANK2,100,SELF,20,,,,,13400061,
13400062,軽割剣＝蓄能戦術,マインドバースト,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,3,12,12,RANK3,100,SELF,20,,,,,13400062,
13400071,軽割剣＝蓄能戦術,マインドバースト,自分/1ターン/魔法ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,3,12,12,RANK2,100,SELF,20,,,,,13400071,
13400072,軽割剣＝蓄能戦術,マインドバースト,自分/1ターン/魔法ダメージを<br>{1}アップ｜ドロー+1,1,1,PARAM_UP,,,SUPPORT,WIND,THIEF,MAGIC,3,12,12,RANK4,100,SELF,20,,,,,13400072,
#妨害,,,,,,,,,,,,,,,,,,,,,,,,,
#アンシーリーコート_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
13600091,エラーcc44dc1,実体なき猛威,敵単体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,3,31,31,RANK2,100,ENEMY_ONE,20,,,,,13600091,
13600092,エラーcc44dc1,実体なき猛威,敵単体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,3,31,31,RANK3,100,ENEMY_ONE,20,,,,,13600092,
13600101,エラーcc44dc1,実体なき猛威,敵単体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,3,31,31,RANK2,100,ENEMY_ONE,20,,,,,13600101,
13600102,エラーcc44dc1,実体なき猛威,敵単体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,3,31,31,RANK4,100,ENEMY_ONE,20,,,,,13600102,
#第二型バーナード_R/SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
13600011,知力低下#11,インテリジェントハック,敵単体/3ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,WIND,THIEF,MAGIC,2,31,31,RANK1,100,ENEMY_ONE,20,,,,,13600011,
13600012,知力低下#11,インテリジェントハック,敵単体/3ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,WIND,THIEF,MAGIC,2,31,31,RANK2,100,ENEMY_ONE,20,,,,,13600012,
13600021,知力低下#11,インテリジェントハック,敵単体/3ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,WIND,THIEF,MAGIC,2,31,31,RANK2,100,ENEMY_ONE,20,,,,,13600021,
13600022,知力低下#11,インテリジェントハック,敵単体/3ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,WIND,THIEF,MAGIC,2,31,31,RANK3,100,ENEMY_ONE,20,,,,,13600022,
13600031,知力低下#11,インテリジェントハック,敵単体/3ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,WIND,THIEF,MAGIC,2,31,31,RANK2,100,ENEMY_ONE,20,,,,,13600031,
13600032,知力低下#11,インテリジェントハック,敵単体/3ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,WIND,THIEF,MAGIC,2,31,31,RANK4,100,ENEMY_ONE,20,,,,,13600032,
#第二型メレアガンス_R/SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
13600041,術闇／幽閉策略,ストラテジージェイル,敵単体/3ターン/魔法防御を<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK1,100,ENEMY_ONE,20,,,,,13600041,
13600042,術闇／幽閉策略,ストラテジージェイル,敵単体/3ターン/魔法防御を<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK2,100,ENEMY_ONE,20,,,,,13600042,
13600051,術闇／幽閉策略,ストラテジージェイル,敵単体/3ターン/魔法防御を<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK2,100,ENEMY_ONE,20,,,,,13600051,
13600052,術闇／幽閉策略,ストラテジージェイル,敵単体/3ターン/魔法防御を<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK3,100,ENEMY_ONE,20,,,,,13600052,
13600061,術闇／幽閉策略,ストラテジージェイル,敵単体/3ターン/魔法防御を<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK2,100,ENEMY_ONE,20,,,,,13600061,
13600062,術闇／幽閉策略,ストラテジージェイル,敵単体/3ターン/魔法防御を<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK4,100,ENEMY_ONE,20,,,,,13600062,
#支援型金髪のイゾルデ_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
13600071,誘接吻＝服毒確定,キストウヘヴン,敵単体/8ターン/<br>毎ターン{2}の毒ダメージ,2,1,POISON,,,JAMMING,DARK,THIEF,MAGIC,2,32,32,RANK2,100,ENEMY_ONE,20,,,,,13600071,
13600072,誘接吻＝服毒確定,キストウヘヴン,敵単体/8ターン/<br>毎ターン{2}の毒ダメージ,2,1,POISON,,,JAMMING,DARK,THIEF,MAGIC,2,32,32,RANK3,100,ENEMY_ONE,20,,,,,13600072,
13600081,誘接吻＝服毒確定,キストウヘヴン,敵単体/8ターン/<br>毎ターン{2}の毒ダメージ,2,1,POISON,,,JAMMING,DARK,THIEF,MAGIC,2,32,32,RANK2,100,ENEMY_ONE,20,,,,,13600081,
13600082,誘接吻＝服毒確定,キストウヘヴン,敵単体/8ターン/<br>毎ターン{2}の毒ダメージ,2,1,POISON,,,JAMMING,DARK,THIEF,MAGIC,2,32,32,RANK4,100,ENEMY_ONE,20,,,,,13600082,
#断罪型モードレッド,,,,,,,,,,,,,,,,,,,,,,,,,
13601051,秘孔／天地一指,ウィーアーザワールド,敵単体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,FIRE,THIEF,MAGIC,4,31,31,RANK2,100,ENEMY_ONE,20,,,,,13601051,
13601052,秘孔／天地一指,ウィーアーザワールド,敵全体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,FIRE,THIEF,MAGIC,4,30,30,RANK4,100,ENEMY_ALL,20,,,,,13601052,
13601061,秘孔／天地一指,ウィーアーザワールド,敵単体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,FIRE,THIEF,MAGIC,4,31,31,RANK3,100,ENEMY_ONE,20,,,,,13601061,
13601062,秘孔／天地一指,ウィーアーザワールド,敵全体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,FIRE,THIEF,MAGIC,4,30,30,RANK5,100,ENEMY_ALL,20,,,,,13601062,
#星冠型アルビレオVisions,,,,,,,,,,,,,,,,,,,,,,,,,
13601071,術火／溶岩降熱,マグマダウン,敵単体/2ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,FIRE,THIEF,MAGIC,3,31,31,RANK2,100,ENEMY_ONE,20,,,,,13601071,
13601072,術火／溶岩降熱,マグマダウン,敵単体/2ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,FIRE,THIEF,MAGIC,3,31,31,RANK3,100,ENEMY_ONE,20,,,,,13601072,
13601081,術火／溶岩降熱,マグマダウン,敵単体/2ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,FIRE,THIEF,MAGIC,3,31,31,RANK2,100,ENEMY_ONE,20,,,,,13601081,
13601082,術火／溶岩降熱,マグマダウン,敵単体/2ターン/魔法ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,FIRE,THIEF,MAGIC,3,31,31,RANK4,100,ENEMY_ONE,20,,,,,13601082,
#炎夏型トールVisions,,,,,,,,,,,,,,,,,,,,,,,,,
13601091,術闇／夏夜謳歌,エンジョイサマーナイト,敵単体/3ターン/物理ダメージを<br>{1}ダウン,1,1,PARAM_DOWN,,,JAMMING,DARK,THIEF,MAGIC,2,31,31,RANK2,100,ENEMY_ONE,20,,,,,13601091,
